date,iso_a3,currency_code,country,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
01/01/15,JPN,JPY,Japan,370,117.765,3.141850295,-0.34408,-0.26314,-0.28075,0,0.13463,38467.786,4.040730329,-0.25188,-0.26189,-0.27446,0,-0.21117
01/01/15,KOR,KRW,South Korea,4100,1083.3,3.784731838,-0.20987,-0.11236,-0.13358,0.20462,0.36679,25975.068,3.552477921,0.02506,0.01135,-0.00588,0.37018,0.08085
01/01/15,LKA,LKR,Sri Lanka,350,131.875,2.654028436,-0.44592,-0.37755,-0.39243,-0.15527,-0.04154,,,,,,,
01/01/15,MEX,MXN,Mexico,49,14.6275,3.349854726,-0.30066,-0.21436,-0.23313,0.0662,0.20975,10649.907,2.953525255,0.09127,0.07667,0.05833,0.45868,0.15066
01/01/15,MYS,MYR,Malaysia,7.63,3.6155,2.11035818,-0.55942,-0.50506,-0.51689,-0.32831,-0.23788,10456.887,2.945981461,-0.31076,-0.31998,-0.33156,-0.0787,-0.27325
01/01/15,NOR,NOK,Norway,48,7.6225,6.297146605,0.31464,0.47687,0.44158,1.00428,1.27411,100578.968,6.46821922,-0.06329,-0.07582,-0.09157,0.25208,-0.01231
01/01/15,NZL,NZD,New Zealand,5.9,1.313283866,4.492555001,-0.0621,0.05364,0.02846,0.42991,0.62241,40515.94,4.120778251,0.04896,0.03493,0.0173,0.40213,0.10605
01/01/15,PAK,PKR,Pakistan,300,100.735,2.978110885,-0.37826,-0.30154,-0.31823,-0.05212,0.0755,1274.756,2.587116596,0.10757,0.09275,0.07414,0.48047,0.16784
01/01/15,PER,PEN,Peru,10,3.008,3.324468085,-0.30596,-0.22031,-0.23894,0.05812,0.20058,6540.989,2.792936573,0.14527,0.12995,0.1107,0.53086,0.20759
01/01/15,PHL,PHP,Philippines,163,44.41,3.670344517,-0.23375,-0.13919,-0.15976,0.16821,0.32549,2790.878,2.646371132,0.33445,0.3166,0.29417,0.78374,0.40707
01/01/15,POL,PLN,Poland,9.2,3.7066,2.48205903,-0.48182,-0.41788,-0.43179,-0.21,-0.10364,13435.263,3.062385214,-0.22017,-0.2306,-0.24371,0.04238,-0.17773
01/01/15,RUS,RUB,Russia,89,65.227,1.364465635,-0.71514,-0.67999,-0.68764,-0.56571,-0.50725,14591.33,3.107567735,-0.57754,-0.58319,-0.59029,-0.4353,-0.55455
01/01/15,SAU,SAR,Saudi Arabia,11,3.7569,2.927945913,-0.38874,-0.31331,-0.32972,-0.06808,0.05738,24953.086,3.512535839,-0.19797,-0.2087,-0.22218,0.07205,-0.15433
01/01/15,SGP,SGD,Singapore,4.7,1.33315,3.525484754,-0.26399,-0.17317,-0.19293,0.1221,0.27317,55182.483,4.693990176,-0.27736,-0.28702,-0.29917,-0.03406,-0.23803
01/01/15,SWE,SEK,Sweden,40.7,8.19145,4.968595304,0.03729,0.16529,0.13744,0.58142,0.79433,58014.168,4.80466081,-0.00501,-0.01832,-0.03505,0.32998,0.04913
01/01/15,THA,THB,Thailand,99,32.605,3.036344119,-0.36611,-0.28788,-0.3049,-0.03358,0.09653,5675.8,2.759122426,0.05883,0.04467,0.02687,0.41532,0.11645
01/01/15,TUR,TRY,Turkey,9.25,2.33345,3.96408751,-0.17242,-0.0703,-0.09252,0.2617,0.43157,10721.063,2.956306242,0.29015,0.27289,0.2512,0.72452,0.36036
01/01/15,TWN,TWD,Taiwan,79,31.493,2.508493951,-0.47631,-0.41168,-0.42574,-0.20159,-0.0941,20924.921,3.355103224,-0.28063,-0.29025,-0.30234,-0.03843,-0.24148
01/01/15,UKR,UAH,Ukraine,19,15.822,1.200859563,-0.7493,-0.71836,-0.72509,-0.61779,-0.56633,,,,,,,
01/01/15,URY,UYU,Uruguay,113,24.425,4.626407369,-0.03415,0.08504,0.0591,0.47251,0.67075,,,,,,,
01/01/15,USA,USD,United States,4.79,1,4.79,0,0.1234,0.09655,0.52458,0.72983,53000.972,4.608730268,0,-0.01338,-0.03019,0.33668,0.05442
01/01/15,VEN,VEF,Venezuela,132,52.1021,2.533487134,-0.47109,-0.40582,-0.42002,-0.19363,-0.08507,,,,,,,
01/01/15,VNM,VND,Vietnam,60000,21380,2.806361085,-0.41412,-0.34182,-0.35755,-0.10678,0.01347,,,,,,,
01/01/15,ZAF,ZAR,South Africa,25.5,11.47875,2.221496243,-0.53622,-0.47899,-0.49144,-0.29293,-0.19774,6621.122,2.796068408,-0.23556,-0.24578,-0.25864,0.02181,-0.19396
07/01/15,ARE,AED,UAE,13,3.67295,3.539389319,-0.26109,-0.12692,-0.21564,0.18555,0.29275,,,,,,,
07/01/15,ARG,ARS,Argentina,28,9.135,3.0651341,-0.3601,-0.24391,-0.32074,0.0267,0.11953,12873.16,2.969803584,-0.04758,-0.00358,-0.06011,0.30861,0.05029
07/01/15,AUS,AUD,Australia,5.3,1.35126005,3.922265,-0.18116,-0.03247,-0.13079,0.3138,0.4326,61219.156,4.650389366,-0.22169,-0.18573,-0.23193,0.06939,-0.14171
07/01/15,BRA,BRL,Brazil,13.5,3.15235,4.28251939,-0.10595,0.05639,-0.05095,0.43447,0.56418,11604.471,2.925701882,0.35075,0.41316,0.33298,0.85591,0.48955
07/01/15,CAN,CAD,Canada,5.85,1.2897,4.53593859,-0.05304,0.11891,0.00521,0.51936,0.65674,50397.862,4.274223512,-0.0207,0.02454,-0.03358,0.34554,0.07993
07/01/15,CHE,CHF,Switzerland,6.5,0.9528,6.821998321,0.42422,0.68282,0.51182,1.28509,1.49171,87475.464,5.563101515,0.13162,0.1839,0.11674,0.55483,0.2479
07/01/15,CHL,CLP,Chile,2100,642.45,3.268736867,-0.31759,-0.19368,-0.27562,0.09489,0.1939,14477.099,3.025559123,-0.00304,0.04303,-0.01615,0.36982,0.09941
07/01/15,CHN,CNY,China,17,6.2092,2.737872834,-0.42842,-0.32463,-0.39326,-0.08292,0,7588.996,2.786117413,-0.09319,-0.05129,-0.10511,0.24595,0
07/01/15,COL,COP,Colombia,7900,2708.9,2.916312895,-0.39117,-0.28062,-0.35372,-0.02315,0.06517,8075.644,2.803034092,-0.03991,0.00445,-0.05254,0.31915,0.05875
07/01/15,CRI,CRC,Costa Rica,2150,533.3,4.031501969,-0.15835,-0.00553,-0.10658,0.35039,0.47249,,,,,,,
07/01/15,CZE,CZK,Czech Republic,70,24.70225,2.833749962,-0.4084,-0.30098,-0.37201,-0.05081,0.03502,19563.33,3.20236482,-0.18343,-0.1457,-0.19416,0.12196,-0.09951
07/01/15,DNK,DKK,Denmark,34.59,6.81105,5.078512124,0.06023,0.25275,0.12545,0.7011,0.85491,60563.623,4.627601968,0.01271,0.0595,-0.00061,0.39145,0.11678
07/01/15,EGY,EGP,Egypt,16.93,7.83005,2.162182872,-0.5486,-0.46664,-0.52084,-0.27576,-0.21027,3303.752,2.637155332,-0.24341,-0.20845,-0.25336,0.03955,-0.16566
07/01/15,EUZ,EUR,Euro area,3.7,0.912700224,4.053904998,-0.15367,0,-0.10162,0.35789,0.48068,40028.39054,3.913763749,-0.04416,0,-0.05673,0.31331,0.05406
07/01/15,GBR,GBP,Britain,2.89,0.640450877,4.512446003,-0.05794,0.11311,0,0.51149,0.64816,45653.41,4.109298612,0.01333,0.06015,0,0.3923,0.11746
07/01/15,HKG,HKD,Hong Kong,19.2,7.7508,2.477163648,-0.48285,-0.38894,-0.45104,-0.17025,-0.09522,39871.096,3.908295933,-0.41511,-0.38809,-0.4228,-0.19637,-0.35501
07/01/15,HUN,HUF,Hungary,900,282.8778,3.18158583,-0.33579,-0.21518,-0.29493,0.0657,0.16206,13881.131,3.004842302,-0.02293,0.02222,-0.03578,0.34249,0.07748
07/01/15,IDN,IDR,Indonesia,30500,13344.5,2.285585822,-0.52284,-0.4362,-0.49349,-0.23442,-0.1652,3533.529,2.645142756,-0.20264,-0.1658,-0.21313,0.09556,-0.12071
07/01/15,IND,INR,India,116.25,63.43,1.832728993,-0.61738,-0.54791,-0.59385,-0.38611,-0.3306,1626.982,2.578868068,-0.3442,-0.3139,-0.35282,-0.09893,-0.27681
07/01/15,ISR,ILS,Israel,17.5,3.77835,4.631651382,-0.03306,0.14252,0.02642,0.55142,0.6917,36990.982,3.808178467,0.12234,0.17419,0.10758,0.54208,0.23767
07/01/15,JPN,JPY,Japan,370,123.935,2.985435914,-0.37674,-0.26357,-0.3384,0,0.09042,36331.742,3.785262208,-0.27219,-0.23857,-0.28176,0,-0.1974
07/01/15,KOR,KRW,South Korea,4300,1143.5,3.760384784,-0.21495,-0.0724,-0.16666,0.25958,0.37347,28100.717,3.499138335,-0.00831,0.03751,-0.02135,0.36257,0.0936
07/01/15,LKA,LKR,Sri Lanka,350,133.85,2.614867389,-0.4541,-0.35498,-0.42052,-0.12413,-0.04493,,,,,,,
07/01/15,MEX,MXN,Mexico,49,15.73975,3.113137121,-0.35008,-0.23206,-0.3101,0.04277,0.13706,10714.826,2.894776369,-0.0076,0.03826,-0.02065,0.36355,0.09438
07/01/15,MYS,MYR,Malaysia,7.65,3.8065,2.009720215,-0.58043,-0.50425,-0.55463,-0.32683,-0.26596,10803.525,2.897859691,-0.36003,-0.33046,-0.36844,-0.12068,-0.29426
07/01/15,NOR,NOK,Norway,46,8.14255,5.649335896,0.1794,0.39355,0.25195,0.8923,1.0634,97013.261,5.894650916,-0.11561,-0.07475,-0.12724,0.21514,-0.02473
07/01/15,NZL,NZD,New Zealand,5.9,1.509092281,3.909635,-0.18379,-0.03559,-0.13359,0.30957,0.42798,43837.294,4.046167454,-0.10835,-0.06715,-0.12007,0.22513,-0.01672
07/01/15,PAK,PKR,Pakistan,350,101.7,3.441494592,-0.28153,-0.15107,-0.23733,0.15276,0.257,1342.73,2.568987005,0.2362,0.29332,0.21995,0.69853,0.36324
07/01/15,PER,PEN,Peru,10,3.1835,3.141196796,-0.34422,-0.22514,-0.30388,0.05217,0.14731,6458.287,2.746812121,0.05529,0.10405,0.04141,0.44995,0.16373
07/01/15,PHL,PHP,Philippines,163,45.2125,3.605197678,-0.24735,-0.11069,-0.20105,0.2076,0.31679,2865.485,2.621920456,0.26886,0.32749,0.25218,0.7434,0.39925
07/01/15,POL,PLN,Poland,9.6,3.7736,2.543989824,-0.4689,-0.37246,-0.43623,-0.14787,-0.07082,14378.622,3.022135902,-0.22321,-0.18731,-0.23342,0.06731,-0.14338
07/01/15,RUS,RUB,Russia,107,56.815,1.883305465,-0.60683,-0.53543,-0.58264,-0.36917,-0.31213,12925.964,2.971639137,-0.41517,-0.38815,-0.42286,-0.19645,-0.35507
07/01/15,SAU,SAR,Saudi Arabia,12,3.75055,3.199530735,-0.33204,-0.21075,-0.29095,0.07171,0.16862,24454.016,3.372373053,-0.1245,-0.08405,-0.13601,0.20293,-0.03453
07/01/15,SGP,SGD,Singapore,4.7,1.3664,3.43969555,-0.2819,-0.15151,-0.23773,0.15216,0.25634,56319.338,4.48006369,-0.2915,-0.25876,-0.30082,-0.02653,-0.21869
07/01/15,SWE,SEK,Sweden,43.7,8.52265,5.127513156,0.07046,0.26483,0.1363,0.71751,0.87281,58491.468,4.555570476,0.03865,0.08664,0.02499,0.42709,0.14538
07/01/15,THA,THB,Thailand,108,34.0875,3.168316832,-0.33856,-0.21845,-0.29787,0.06126,0.15722,5444.556,2.711573176,0.07823,0.12805,0.06405,0.48148,0.18903
07/01/15,TUR,TRY,Turkey,10.25,2.6457,3.874210984,-0.19119,-0.04433,-0.14144,0.2977,0.41504,10482.14,2.886687823,0.23848,0.2957,0.22219,0.70166,0.36574
07/01/15,TWN,TWD,Taiwan,79,31.02,2.546744036,-0.46832,-0.37178,-0.43562,-0.14694,-0.06981,22597.73,3.307845519,-0.28953,-0.25671,-0.29887,-0.02382,-0.21652
07/01/15,UKR,UAH,Ukraine,34,21.95,1.548974943,-0.67662,-0.61791,-0.65673,-0.48116,-0.43424,,,,,,,
07/01/15,URY,UYU,Uruguay,113,27.345,4.13238252,-0.13729,0.01936,-0.08423,0.38418,0.50934,,,,,,,
07/01/15,USA,USD,United States,4.79,1,4.79,0,0.18158,0.06151,0.60446,0.74953,54596.653,4.420180345,0,0.0462,-0.01315,0.37399,0.10276
07/01/15,VEN,VEF,Venezuela,132,197,0.670050761,-0.86011,-0.83471,-0.85151,-0.77556,-0.75527,,,,,,,
07/01/15,VNM,VND,Vietnam,60000,21810,2.751031637,-0.42567,-0.32139,-0.39035,-0.07852,0.00481,,,,,,,
07/01/15,ZAF,ZAR,South Africa,26,12.41455,2.094316749,-0.56277,-0.48338,-0.53588,-0.29849,-0.23506,6482.753,2.747662599,-0.29663,-0.26413,-0.30588,-0.03358,-0.22435
01/01/16,ARE,AED,UAE,13,3.6731,3.53924478,-0.2821,-0.11497,-0.16169,0.1349,0.31881,,,,,,,
01/01/16,ARG,ARS,Argentina,33,13.80925,2.389702554,-0.51527,-0.40242,-0.43397,-0.23371,-0.10954,12735.196,2.744473646,-0.24673,-0.18561,-0.18546,0.00577,-0.17072
01/01/16,AUS,AUD,Australia,5.3,1.415728746,3.743655001,-0.24064,-0.06385,-0.11327,0.20045,0.39498,61066.154,4.509511473,-0.28182,-0.22355,-0.2234,-0.04108,-0.20935
01/01/16,BRA,BRL,Brazil,13.5,4.0248,3.354203936,-0.31963,-0.16124,-0.20551,0.07557,0.24986,11572.7,2.702019503,0.07391,0.16104,0.16126,0.43389,0.18227
01/01/16,CAN,CAD,Canada,5.84,1.4092,4.144195288,-0.15939,0.03631,-0.0184,0.32889,0.54423,50304.025,4.116480472,-0.12907,-0.05841,-0.05823,0.16287,-0.0412
01/01/16,CHE,CHF,Switzerland,6.5,1.0088,6.443298969,0.30696,0.61123,0.52618,1.06612,1.40093,86468.355,5.43719525,0.02518,0.10836,0.10857,0.36883,0.12862
01/01/16,CHL,CLP,Chile,2100,715.215,2.93618003,-0.40443,-0.26577,-0.30453,-0.05848,0.09409,14479.829,2.808187327,-0.09547,-0.02208,-0.02189,0.20774,-0.0042
01/01/16,CHN,CNY,China,17.6,6.5582,2.6836632,-0.45565,-0.32892,-0.36434,-0.13945,0,7571.543,2.555897974,-0.09165,-0.01796,-0.01777,0.21283,0
01/01/16,COL,COP,Colombia,7900,3253.9,2.427855804,-0.50753,-0.39288,-0.42493,-0.22148,-0.09532,7928.061,2.568917947,-0.1824,-0.11607,-0.1159,0.09166,-0.09991
01/01/16,CRI,CRC,Costa Rica,2150,535.25,4.016814573,-0.18523,0.00445,-0.04857,0.28804,0.49677,,,,,,,
01/01/16,CZE,CZK,Czech Republic,75,25.1442,2.982795237,-0.39497,-0.25411,-0.29349,-0.04353,0.11146,19526.401,2.992487222,-0.1377,-0.06774,-0.06756,0.15135,-0.05069
01/01/16,DNK,DKK,Denmark,30,6.9405,4.322455155,-0.12323,0.08088,0.02383,0.38605,0.61065,60947.383,4.505173978,-0.16998,-0.10264,-0.10247,0.10824,-0.08624
01/01/16,EGY,EGP,Egypt,16.93,7.83005,2.162182872,-0.56142,-0.45932,-0.48786,-0.30667,-0.19432,3303.752,2.40003902,-0.22063,-0.1574,-0.15724,0.04061,-0.142
01/01/16,EUZ,EUR,Euro area,3.72,0.930232558,3.999000001,-0.18884,0,-0.05279,0.28233,0.49013,40001.31716,3.740227449,-0.07504,0,0.00019,0.23501,0.01828
01/01/16,GBR,GBP,Britain,2.89,0.684532977,4.221856502,-0.14364,0.05573,0,0.35379,0.57317,45729.267,3.949411139,-0.07522,-0.00019,0,0.23477,0.01809
01/01/16,HKG,HKD,Hong Kong,19.2,7.75235,2.476668365,-0.49763,-0.38068,-0.41337,-0.20583,-0.07713,40032.534,3.741367483,-0.42733,-0.38087,-0.38075,-0.23537,-0.36955
01/01/16,HUN,HUF,Hungary,900,292.67905,3.075040731,-0.37626,-0.23105,-0.27164,-0.01395,0.14584,13869.538,2.78589961,-0.04511,0.03236,0.03256,0.27497,0.05124
01/01/16,IDN,IDR,Indonesia,30500,13947.5,2.186771823,-0.55644,-0.45317,-0.48204,-0.29879,-0.18515,3524.075,2.408085177,-0.2144,-0.15067,-0.15051,0.04893,-0.13514
01/01/16,IND,INR,India,127,66.8025,1.901126455,-0.61438,-0.5246,-0.54969,-0.39038,-0.29159,1607.646,2.338097537,-0.29658,-0.23951,-0.23936,-0.06079,-0.2256
01/01/16,ISR,ILS,Israel,16.9,3.94105,4.288197308,-0.13018,0.07232,0.01571,0.37506,0.59789,37222.384,3.638741314,0.01951,0.10222,0.10243,0.36125,0.12238
01/01/16,JPN,JPY,Japan,370,118.645,3.118546926,-0.36743,-0.22017,-0.26133,0,0.16205,36221.812,3.602200606,-0.25105,-0.19029,-0.19013,0,-0.17548
01/01/16,KOR,KRW,South Korea,4300,1197.75,3.590064705,-0.27179,-0.10226,-0.14965,0.1512,0.33775,27970.494,3.300863968,-0.0591,0.01723,0.01743,0.25629,0.03583
01/01/16,LKA,LKR,Sri Lanka,350,144.05,2.429711906,-0.50716,-0.39242,-0.42449,-0.22088,-0.09463,,,,,,,
01/01/16,MEX,MXN,Mexico,49,17.43675,2.810156709,-0.42999,-0.29729,-0.33438,-0.09889,0.04713,10784.464,2.673233267,-0.09059,-0.0168,-0.01662,0.21425,0.00117
01/01/16,MYS,MYR,Malaysia,8,4.3925,1.821286283,-0.63057,-0.54456,-0.56861,-0.41598,-0.32134,11049.28,2.682904299,-0.41273,-0.36508,-0.36496,-0.21587,-0.35347
01/01/16,NOR,NOK,Norway,46.8,8.97465,5.214688038,0.05775,0.304,0.23516,0.67215,0.94312,96930.485,5.819270341,-0.22477,-0.16188,-0.16172,0.03508,-0.14656
01/01/16,NZL,NZD,New Zealand,5.9,1.508068165,3.912289999,-0.20643,-0.02168,-0.07332,0.25452,0.45782,43363.232,3.86300397,-0.12386,-0.05278,-0.0526,0.16983,-0.03546
01/01/16,PAK,PKR,Pakistan,300,104.885,2.86027554,-0.41982,-0.28475,-0.32251,-0.08282,0.06581,1325.79,2.327804207,0.06299,0.14923,0.14945,0.41931,0.17025
01/01/16,PER,PEN,Peru,10,3.418,2.925687537,-0.40655,-0.2684,-0.30701,-0.06184,0.09018,6448.534,2.514885889,0.00642,0.08807,0.08827,0.34377,0.10796
01/01/16,PHL,PHP,Philippines,131,47.0225,2.785900367,-0.43491,-0.30335,-0.34012,-0.10667,0.0381,2862.38,2.383920195,0.01098,0.093,0.09321,0.34986,0.11299
01/01/16,POL,PLN,Poland,9.6,4.0477,2.371717272,-0.51892,-0.40692,-0.43823,-0.23948,-0.11624,14411.495,2.805691782,-0.26871,-0.20938,-0.20923,-0.02358,-0.19492
01/01/16,RUS,RUB,Russia,114,74.655,1.527024312,-0.69026,-0.61815,-0.63831,-0.51034,-0.43099,12717.687,2.743834221,-0.51854,-0.47948,-0.47938,-0.35716,-0.46997
01/01/16,SAU,SAR,Saudi Arabia,12,3.7543,3.196334869,-0.35166,-0.20072,-0.24291,0.02494,0.19103,24252.173,3.165071559,-0.12635,-0.05547,-0.05529,0.1665,-0.0382
01/01/16,SGP,SGD,Singapore,4.7,1.43725,3.270133936,-0.33669,-0.18226,-0.22543,0.04861,0.21853,56286.553,4.334961311,-0.3474,-0.29445,-0.29432,-0.12864,-0.28155
01/01/16,SWE,SEK,Sweden,45,8.60185,5.231432773,0.06114,0.30819,0.23913,0.67752,0.94936,58538.061,4.417185975,0.02457,0.1077,0.10791,0.36801,0.12795
01/01/16,THA,THB,Thailand,112,36.22,3.092214246,-0.37278,-0.22675,-0.26757,-0.00844,0.15224,5896.361,2.494720631,0.0723,0.1593,0.15952,0.43174,0.18049
01/01/16,TUR,TRY,Turkey,10.25,3.0096,3.405768208,-0.30917,-0.14835,-0.1933,0.0921,0.26907,10381.025,2.658499748,0.10827,0.19819,0.19842,0.47977,0.2201
01/01/16,TWN,TWD,Taiwan,69,33.2315,2.076343229,-0.57884,-0.48078,-0.50819,-0.3342,-0.2263,22599.765,3.104725918,-0.42145,-0.37451,-0.37439,-0.22751,-0.36307
01/01/16,UKR,UAH,Ukraine,36,23.35,1.541755889,-0.68727,-0.61446,-0.63482,-0.50562,-0.4255,,,,,,,
01/01/16,URY,UYU,Uruguay,113,30.185,3.743581249,-0.24065,-0.06387,-0.11329,0.20042,0.39495,,,,,,,
01/01/16,USA,USD,United States,4.93,1,4.93,0,0.23281,0.16773,0.58086,0.83704,54369.826,4.264962788,0,0.08113,0.08134,0.3352,0.1009
01/01/16,VEN,VEF,Venezuela,132,198.6986,0.664322748,-0.86525,-0.83388,-0.84265,-0.78698,-0.75246,,,,,,,
01/01/16,VNM,VND,Vietnam,60000,22467.5,2.67052409,-0.45831,-0.3322,-0.36745,-0.14366,-0.0049,,,,,,,
01/01/16,ZAF,ZAR,South Africa,28,15.81375,1.770611019,-0.64085,-0.55724,-0.58061,-0.43223,-0.34023,6482.753,2.516135561,-0.39122,-0.34183,-0.34171,-0.18716,-0.3298
07/01/16,ARE,AED,UAE,13,3.6731,3.53924478,-0.29777,-0.15845,-0.10177,0.02088,0.2707,,,,,,,
07/01/16,ARG,ARS,Argentina,50,14.935,3.347840643,-0.33575,-0.20396,-0.15034,-0.03433,0.20198,13588.846,3.12301258,0.02073,0.00402,0.17564,0.19764,0.11643
07/01/16,AUS,AUD,Australia,5.75,1.335737661,4.3047375,-0.14589,0.02357,0.09251,0.24168,0.54554,50961.865,4.606699723,-0.11024,-0.1248,0.02481,0.04398,-0.02681
07/01/16,BRA,BRL,Brazil,15.5,3.24145,4.781810609,-0.05123,0.137,0.21359,0.37929,0.71682,8669.998,2.927737171,0.55517,0.52972,0.79121,0.82471,0.70099
07/01/16,CAN,CAD,Canada,6,1.303,4.60475825,-0.08636,0.0949,0.16865,0.32822,0.65326,43331.961,4.303796967,0.01876,0.00209,0.17338,0.19533,0.11428
07/01/16,CHE,CHF,Switzerland,6.5,0.9861,6.591623568,0.30786,0.56733,0.67291,0.90133,1.36661,80675.308,5.786306149,0.0847,0.06695,0.24933,0.2727,0.1864
07/01/16,CHL,CLP,Chile,2300,651.12,3.532374985,-0.29913,-0.16008,-0.10351,0.0189,0.26824,13340.905,3.113169466,0.08039,0.06271,0.24437,0.26765,0.18169
07/01/16,CHN,CNY,China,18.6,6.678,2.785265049,-0.44737,-0.33773,-0.29312,-0.1966,0,7989.72,2.90073053,-0.08572,-0.10069,0.05304,0.07274,0
07/01/16,COL,COP,Colombia,8900,2929,3.03857972,-0.39711,-0.2775,-0.22883,-0.12353,0.09095,6083.51,2.8250551,0.02415,0.00739,0.17958,0.20165,0.12017
07/01/16,CRI,CRC,Costa Rica,2250,546.39,4.117937737,-0.18295,-0.02085,0.0451,0.1878,0.47847,,,,,,,
07/01/16,CZE,CZK,Czech Republic,75,24.54655,3.055419193,-0.39377,-0.27349,-0.22456,-0.11868,0.09699,17256.918,3.268632907,-0.10993,-0.1245,0.02516,0.04433,-0.02648
07/01/16,DNK,DKK,Denmark,30,6.75715,4.439741607,-0.1191,0.05567,0.12677,0.28063,0.59401,52114.165,4.652445364,-0.09135,-0.10622,0.04655,0.06613,-0.00616
07/01/16,EGY,EGP,Egypt,23,8.87995,2.590104674,-0.48609,-0.38413,-0.34265,-0.25289,-0.07007,3740.249,2.732029,-0.09729,-0.11206,0.03972,0.05917,-0.01265
07/01/16,EUZ,EUR,Euro area,3.82,0.908306463,4.205628998,-0.16555,0,0.06736,0.2131,0.50996,34142.38535,3.938976152,0.01664,0,0.17093,0.19284,0.11196
07/01/16,GBR,GBP,Britain,2.99,0.758840492,3.940221999,-0.21821,-0.06311,0,0.13654,0.41467,43770.688,4.321214174,-0.13177,-0.14598,0,0.01871,-0.05037
07/01/16,HKG,HKD,Hong Kong,19.2,7.7554,2.475694355,-0.50879,-0.41134,-0.37169,-0.2859,-0.11115,42389.63,4.266386973,-0.44747,-0.45651,-0.36361,-0.35171,-0.39567
07/01/16,HUN,HUF,Hungary,900,285.6397,3.150822522,-0.37484,-0.25081,-0.20034,-0.09116,0.13125,12239.894,3.069459969,-0.02258,-0.03858,0.12576,0.14682,0.06906
07/01/16,IDN,IDR,Indonesia,31000,13112.5,2.364156339,-0.53092,-0.43786,-0.39999,-0.31807,-0.15119,3362.357,2.717026907,-0.17148,-0.18504,-0.04574,-0.02789,-0.0938
07/01/16,IND,INR,India,162,67.2,2.410714286,-0.52168,-0.42679,-0.38818,-0.30464,-0.13448,1617.309,2.647749515,-0.13306,-0.14725,-0.00149,0.01719,-0.05178
07/01/16,ISR,ILS,Israel,16.9,3.85875,4.379656625,-0.13102,0.04138,0.11153,0.26329,0.57244,35343.336,3.986653195,0.04604,0.02893,0.2048,0.22734,0.14412
07/01/16,JPN,JPY,Japan,370,106.725,3.466854064,-0.31213,-0.17566,-0.12014,0,0.24471,32485.545,3.873200552,-0.14772,-0.16166,-0.01836,0,-0.06781
07/01/16,KOR,KRW,South Korea,4400,1140.95,3.856435427,-0.23483,-0.08303,-0.02126,0.11237,0.38458,27195.197,3.66317681,0.00241,-0.01399,0.15455,0.17615,0.0964
07/01/16,LKA,LKR,Sri Lanka,530,146.2,3.625170999,-0.28072,-0.13802,-0.07996,0.04567,0.30155,,,,,,,
07/01/16,MEX,MXN,Mexico,44,18.535,2.37388724,-0.52899,-0.43555,-0.39752,-0.31526,-0.1477,9009.28,2.94120647,-0.23148,-0.24406,-0.11484,-0.09829,-0.15943
07/01/16,MYS,MYR,Malaysia,8,4.027,1.986590514,-0.60584,-0.52764,-0.49582,-0.42698,-0.28675,9556.774,2.962941664,-0.36158,-0.37203,-0.26469,-0.25093,-0.30173
07/01/16,NOR,NOK,Norway,46.8,8.49355,5.510063519,0.09327,0.31016,0.39841,0.58936,0.97829,74822.106,5.55393743,-0.05534,-0.0708,0.08803,0.10838,0.03323
07/01/16,NZL,NZD,New Zealand,6,1.421363087,4.221300001,-0.16244,0.00373,0.07134,0.21762,0.51558,37044.891,4.05420394,-0.00858,-0.0248,0.14189,0.16326,0.08438
07/01/16,PAK,PKR,Pakistan,375,104.82,3.577561534,-0.29017,-0.14934,-0.09204,0.03193,0.28446,1449.978,2.641106572,0.28979,0.26868,0.48555,0.51334,0.41072
07/01/16,PER,PEN,Peru,10,3.30585,3.024940636,-0.39981,-0.28074,-0.23229,-0.12747,0.08605,6021.104,2.822577619,0.02044,0.00374,0.17532,0.19731,0.11612
07/01/16,PHL,PHP,Philippines,133,47.115,2.822880187,-0.4399,-0.32879,-0.28357,-0.18575,0.01351,2858.144,2.697009944,-0.00338,-0.01969,0.14788,0.16935,0.09006
07/01/16,POL,PLN,Poland,9.6,3.96565,2.420788521,-0.51968,-0.42439,-0.38562,-0.30173,-0.13086,12495.334,3.079600788,-0.25152,-0.26377,-0.13792,-0.12179,-0.18134
07/01/16,RUS,RUB,Russia,130,63.40755,2.050229034,-0.59321,-0.5125,-0.47967,-0.40862,-0.2639,9054.914,2.943018113,-0.33667,-0.34753,-0.236,-0.22171,-0.27448
07/01/16,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339,-0.36516,-0.23922,-0.18797,-0.0771,0.14875,20812.586,3.409790861,-0.10652,-0.12115,0.02908,0.04833,-0.02275
07/01/16,SGP,SGD,Singapore,5.45,1.3577,4.014141563,-0.20354,-0.04553,0.01876,0.15786,0.44121,52887.77,4.683157033,-0.18385,-0.1972,-0.05998,-0.04239,-0.10732
07/01/16,SWE,SEK,Sweden,44.94,8.59485,5.228712543,0.03744,0.24327,0.32701,0.5082,0.87728,49866.266,4.563205079,0.09105,0.07319,0.25664,0.28015,0.19334
07/01/16,THA,THB,Thailand,119,34.965,3.403403403,-0.32472,-0.19075,-0.13624,-0.0183,0.22193,5742.282,2.811508547,0.15264,0.13377,0.32758,0.35241,0.26071
